id,name,difficulty,type,views,share_date
https://www.mountainproject.com/route/106493084/gaia,Gaia,5.10a/b YDS,"Sport, 50 ft (15 m)",313 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106493080/priapus,Priapus,5.10a YDS,"Sport, 50 ft (15 m)",319 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106493065/ulysses,Ulysses,5.8+ YDS,"Sport, 45 ft (14 m)",308 total · 2/month,2009-07-19
https://www.mountainproject.com/route/120260385/unnamed,Unnamed,Easy 5th YDS,"Trad, Alpine, 200 ft (61 m), 2 pitches",67 total · 29/month,2021-02-03
https://www.mountainproject.com/route/106054152/bear-mountain-picnic-massacre-original-58,Bear Mountain Picnic Massacre (Original 5.8),5.8- YDS,"Trad, 310 ft (94 m), 3 pitches","7,410 total · 45/month",2007-11-01
https://www.mountainproject.com/route/110462494/the-full-repertoire,The Full Repertoire,5.10c YDS,"Trad, 500 ft (152 m), 4 pitches","1,122 total · 16/month",2015-05-11
https://www.mountainproject.com/route/108162719/no-questa-about-it,No Questa About It,5.9 YDS,"Trad, 400 ft (121 m), 3 pitches, Grade II","2,123 total · 22/month",2013-05-27
https://www.mountainproject.com/route/109110950/questando-la-via-sin-arboles,Questando La Via Sin Arboles,5.10 YDS,"Trad, 700 ft (212 m), 6 pitches","1,543 total · 19/month",2014-06-16
https://www.mountainproject.com/route/106205160/jonny-questa,Jonny Questa,5.10c YDS R,"Trad, 500 ft (152 m), 5 pitches, Grade II","2,862 total · 18/month",2008-07-14
https://www.mountainproject.com/route/106793029/questar,Questar,5.11b YDS PG13,"Trad, 500 ft (152 m), 4 pitches, Grade II","1,721 total · 13/month",2010-06-09
https://www.mountainproject.com/route/111241373/sequestered,Sequestered,5.12- YDS,"Trad, 600 ft (182 m), 4 pitches","1,295 total · 20/month",2015-10-31
https://www.mountainproject.com/route/119717001/aero-questa,Aero Questa,5.12 YDS,"Trad, 600 ft (182 m), 4 pitches, Grade III",278 total · 45/month,2020-10-10
https://www.mountainproject.com/route/105979195/question-of-balance,Question of Balance,5.11- YDS PG13,"Trad, 600 ft (182 m), 5 pitches, Grade III","11,464 total · 68/month",2007-06-17
https://www.mountainproject.com/route/106193501/another-pretty-face,Another Pretty Face,5.11b YDS PG13,"Trad, 200 ft (61 m), 2 pitches, Grade II","3,618 total · 23/month",2008-06-29
https://www.mountainproject.com/route/108292218/questionable-timing,Questionable Timing,5.12 YDS PG13,"Trad, 500 ft (152 m), 3 pitches, Grade III","2,448 total · 26/month",2013-08-16
https://www.mountainproject.com/route/106193757/tostadas-comquesta,Tostadas Comquesta,5.10b YDS PG13,"Trad, 500 ft (152 m), 5 pitches, Grade II","2,642 total · 17/month",2008-06-29
https://www.mountainproject.com/route/114214752/con-questa-libre,Con Questa Libre,5.10+ YDS,"Trad, 450 ft (136 m), 4 pitches, Grade II",528 total · 14/month,2018-04-01
https://www.mountainproject.com/route/108315557/the-ancient-ones,The Ancient Ones,5.9+ YDS,"Trad, 400 ft (121 m), 4 pitches","3,820 total · 41/month",2013-08-31
https://www.mountainproject.com/route/106613199/mr-personality,Mr. Personality,V4 YDS,"Boulder, 10 ft (3 m)",767 total · 6/month,2009-11-28
https://www.mountainproject.com/route/108377118/questa-flatiron-original-route,Questa Flatiron Original Route,5.10a YDS,"Trad, 210 ft (64 m), 2 pitches","1,011 total · 11/month",2013-10-08
https://www.mountainproject.com/route/108377130/tell-your-feet-heads-up,Tell Your Feet Heads Up,5.11a YDS,"Trad, 210 ft (64 m), 2 pitches Fixed Hardware (11)",998 total · 11/month,2013-10-08
https://www.mountainproject.com/route/106798782/bandito,Bandito,5.7 YDS,"Sport, 80 ft (24 m)","1,738 total · 13/month",2010-06-15
https://www.mountainproject.com/route/106205110/bounty-hunter,Bounty Hunter,5.10c YDS,"Sport, 80 ft (24 m)","1,011 total · 7/month",2008-07-14
https://www.mountainproject.com/route/106204671/moonshine,Moonshine,5.8 YDS,"Sport, 90 ft (27 m)","2,856 total · 18/month",2008-07-14
https://www.mountainproject.com/route/106205089/desperado,Desperado,5.9 YDS,"Sport, 90 ft (27 m)",541 total · 3/month,2008-07-14
https://www.mountainproject.com/route/106428071/roadside-construction,Roadside Construction,5.8 YDS,"Sport, 80 ft (24 m)","2,636 total · 18/month",2009-05-10
https://www.mountainproject.com/route/106428092/middle-of-the-road,Middle of the Road,5.9 YDS,"Sport, 60 ft (18 m)","1,544 total · 11/month",2009-05-10
https://www.mountainproject.com/route/111956648/highway-men,Highway Men,5.10b YDS,"Sport, 110 ft (33 m)",742 total · 13/month,2016-06-27
https://www.mountainproject.com/route/106428060/roadside-distraction,Roadside Distraction,5.10a YDS,"Sport, 112 ft (34 m)","2,923 total · 20/month",2009-05-10
https://www.mountainproject.com/route/111956585/the-upper-road,The Upper Road,5.11b YDS,"Sport, 100 ft (30 m)",808 total · 14/month,2016-06-27
https://www.mountainproject.com/route/106014761/moly-mind,Moly Mind,5.10+ YDS PG13,"Sport, 100 ft (30 m)",471 total · 3/month,2007-08-25
https://www.mountainproject.com/route/106305512/scare-way-to-heaven,Scare Way to Heaven,5.7 YDS R,"Sport, 50 ft (15 m)",595 total · 4/month,2008-11-18
https://www.mountainproject.com/route/106275244/unknown,Unknown,5.10a YDS,"Sport, 70 ft (21 m)",941 total · 6/month,2008-10-11
https://www.mountainproject.com/route/106559726/staircase-to-the-patio,Staircase to the Patio,5.9 YDS,"Trad, 70 ft (21 m)",462 total · 3/month,2009-10-01
https://www.mountainproject.com/route/106929949/blue-boy-aka-serendipity,Blue Boy (aka Serendipity),5.8 YDS,"Trad, 65 ft (20 m)",534 total · 4/month,2010-10-18
https://www.mountainproject.com/route/107994332/analog-analogy,Analog Analogy,5.11b YDS,"Trad, 75 ft (23 m)",503 total · 5/month,2013-02-08
https://www.mountainproject.com/route/105998610/digital-dilemma,Digital Dilemma,5.11a/b YDS PG13,"Sport, 80 ft (24 m)",685 total · 4/month,2007-07-25
https://www.mountainproject.com/route/106006526/gila-monster,Gila Monster,5.9+ YDS,"Sport, 60 ft (18 m)","2,894 total · 17/month",2007-08-10
https://www.mountainproject.com/route/106017120/unnamed-crack-left-of-zorro,Unnamed Crack Left of Zorro,5.8 YDS,"Trad, 60 ft (18 m)",485 total · 3/month,2007-08-29
https://www.mountainproject.com/route/106000365/zorro,Zorro,5.10a YDS,"Trad, 60 ft (18 m)",496 total · 3/month,2007-07-29
https://www.mountainproject.com/route/107903475/jaws,Jaws,5.12- YDS,"Sport, 80 ft (24 m)",569 total · 6/month,2012-11-24
https://www.mountainproject.com/route/106031230/danger-mouse,Danger Mouse,5.10d YDS,"Sport, 80 ft (24 m)",975 total · 6/month,2007-09-23
https://www.mountainproject.com/route/106031214/thunder-toad,Thunder Toad,5.10- YDS,"Sport, 80 ft (24 m)",580 total · 4/month,2007-09-23
https://www.mountainproject.com/route/106551455/lichen-to-liken,Lichen to Liken,5.8 YDS,"Trad, 200 ft (61 m), 2 pitches",839 total · 6/month,2009-09-22
https://www.mountainproject.com/route/106493555/inner-sanctum,Inner Sanctum,5.11b YDS,"Sport, 70 ft (21 m)",402 total · 3/month,2009-07-19
https://www.mountainproject.com/route/106493659/unknown-crack-with-pin-left-of-unnamed-511,Unknown (crack with pin left of Unnamed 5.11),5.10c YDS R,"Trad, 110 ft (33 m)",344 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106493731/unnamed,Unnamed,5.11a YDS,"Trad, Sport, 80 ft (24 m)",424 total · 3/month,2009-07-19
https://www.mountainproject.com/route/105994437/unnatural-attraction,Unnatural Attraction,5.10- YDS,"Sport, 80 ft (24 m)",652 total · 4/month,2007-07-15
https://www.mountainproject.com/route/115429389/nuts-and-knuckles,Nuts and Knuckles,5.10 YDS,"Trad, 85 ft (26 m)",467 total · 15/month,2018-10-16
https://www.mountainproject.com/route/106007378/pony-express,Pony Express,5.9 YDS,"Trad, Sport, 115 ft (35 m)",754 total · 5/month,2007-08-12
https://www.mountainproject.com/route/106537143/unnamed-fissure,Unnamed Fissure,Easy 5th YDS,"Trad, 140 ft (42 m)",426 total · 3/month,2009-09-06
https://www.mountainproject.com/route/112319649/the-rusty-p,The Rusty-P,5.7 YDS,"Trad, 90 ft (27 m)",471 total · 9/month,2016-11-14
https://www.mountainproject.com/route/106860025/the-fake-p,The Fake-P,5.6 YDS,"Trad, 90 ft (27 m)","1,111 total · 9/month",2010-08-16
https://www.mountainproject.com/route/115183387/tossin-and-flossin,Tossin' and Flossin',5.10c/d YDS,"Trad, 34 ft (10 m)",379 total · 12/month,2018-09-09
https://www.mountainproject.com/route/115183302/slammin-and-jammin,Slammin' and Jammin',5.10c YDS,"Trad, 28 ft (8 m)",344 total · 11/month,2018-09-09
https://www.mountainproject.com/route/106384532/left-or-right,Left or Right,5.8 YDS,"Trad, 70 ft (21 m)",318 total · 2/month,2009-03-23
https://www.mountainproject.com/route/106384580/look-mom-no-friends,"Look Mom, No Friends",5.7 YDS,"Trad, 75 ft (23 m)",349 total · 2/month,2009-03-23
https://www.mountainproject.com/route/107670432/gollum,Gollum,5.8 YDS,"TR, 45 ft (14 m)",352 total · 3/month,2012-06-23
https://www.mountainproject.com/route/106275268/independence-day,Independence Day,5.8+ YDS,"Trad, 70 ft (21 m)",898 total · 6/month,2008-10-11
https://www.mountainproject.com/route/106518818/double-your-pleasure,Double Your Pleasure,5.10d YDS,"Trad, 70 ft (21 m)",376 total · 3/month,2009-08-16
https://www.mountainproject.com/route/106518828/dependence,Dependence,5.11b YDS,"Sport, 60 ft (18 m)",357 total · 3/month,2009-08-16
https://www.mountainproject.com/route/109223455/independence,Independence,5.11a YDS,"Trad, 40 ft (12 m)",335 total · 4/month,2014-07-13
https://www.mountainproject.com/route/106743811/end-of-independence,End of Independence,5.8 YDS,"Trad, 60 ft (18 m)",348 total · 3/month,2010-04-26
https://www.mountainproject.com/route/106525355/unnamed-59,Unnamed 5.9,5.9 YDS,"Trad, 45 ft (14 m)",344 total · 2/month,2009-08-24
https://www.mountainproject.com/route/107591736/unnamed-510,Unnamed 5.10,5.10 YDS,"Trad, 50 ft (15 m)",400 total · 4/month,2012-05-04
https://www.mountainproject.com/route/106518996/cowboy-bobs-chickenhead-delight,Cowboy Bob's Chickenhead Delight,5.10 YDS,"Trad, 160 ft (48 m)","2,878 total · 20/month",2009-08-16
https://www.mountainproject.com/route/106193926/bats-in-the-belfry,Bats in the Belfry,5.8 YDS,"Trad, 150 ft (45 m)",538 total · 3/month,2008-06-30
https://www.mountainproject.com/route/113405817/mary-poppins-in-the-belfry,Mary Poppins in the Belfry,5.7 YDS,"Sport, 100 ft (30 m)",839 total · 19/month,2017-07-30
https://www.mountainproject.com/route/113405837/bells-in-the-belfry,Bells in the Belfry,5.10c YDS,"Sport, 100 ft (30 m)",586 total · 13/month,2017-07-30
https://www.mountainproject.com/route/106198529/albuquerque-route,Albuquerque Route,5.8+ YDS,"Trad, Sport, TR, 90 ft (27 m)",726 total · 5/month,2008-07-07
https://www.mountainproject.com/route/106566870/unknown-east-of-abq,Unknown (East of ABQ),5.9+ YDS,"Sport, 85 ft (26 m)",502 total · 4/month,2009-10-11
https://www.mountainproject.com/route/106198542/unknown,Unknown,5.8- YDS R,"Trad, 125 ft (38 m)",441 total · 3/month,2008-07-07
https://www.mountainproject.com/route/117691782/zuzax,Zuzax,5.6 YDS R,"Trad, 150 ft (45 m), 2 pitches",330 total · 17/month,2019-09-03
https://www.mountainproject.com/route/106561551/seaman-girl,Seaman Girl,5.10b YDS,"Trad, 70 ft (21 m)",832 total · 6/month,2009-10-04
https://www.mountainproject.com/route/106031065/mama-jugs,Mama Jugs,5.8 YDS PG13,"Trad, 190 ft (58 m), 2 pitches","5,855 total · 35/month",2007-09-23
https://www.mountainproject.com/route/107229141/msmacitu-matt-samet-most-awesome-climber-in-the-universe,"MSMACITU (Matt Samet, Most Awesome Climber In The Universe)",5.9+ YDS,"Trad, 57 ft (17 m)","1,440 total · 12/month",2011-07-29
https://www.mountainproject.com/route/107903492/to-bolt-on-lead-or-not-to-bolt-tbol,To Bolt on Lead or Not to Bolt (TBOL),5.11c YDS PG13,"Trad, 70 ft (21 m)","1,035 total · 10/month",2012-11-24
https://www.mountainproject.com/route/106236626/techtonics,Techtonics,5.11+ YDS R,"Trad, Sport, 75 ft (23 m)","1,481 total · 10/month",2008-08-23
https://www.mountainproject.com/route/106155095/techweenie,Techweenie,5.11+ YDS,"Sport, 75 ft (23 m)","4,266 total · 27/month",2008-05-03
https://www.mountainproject.com/route/107604563/ocho-diamentes-tech-no-star,Ocho Diamentes (Tech-No-Star),5.12- YDS,"Sport, 50 ft (15 m)",880 total · 8/month,2012-05-12
https://www.mountainproject.com/route/106031111/dirty-diagonal,Dirty Diagonal,5.6 YDS,"Trad, 150 ft (45 m), 2 pitches","24,199 total · 147/month",2007-09-23
https://www.mountainproject.com/route/105994047/chicken-shit,Chicken Shit,5.7 YDS,"Trad, 40 ft (12 m)","22,460 total · 134/month",2007-07-14
https://www.mountainproject.com/route/106031119/five-years-after,Five Years After,5.9 YDS PG13,"Trad, 150 ft (45 m)","1,719 total · 10/month",2007-09-23
https://www.mountainproject.com/route/105994028/chicken-heads,Chicken Heads,5.7 YDS,"Trad, 200 ft (61 m)","26,251 total · 157/month",2007-07-14
https://www.mountainproject.com/route/106244099/fried-chickens,Fried Chickens,5.8 YDS,"Trad, 220 ft (67 m), 2 pitches","2,183 total · 14/month",2008-09-02
https://www.mountainproject.com/route/106031098/better-red-than-dead,Better Red Than Dead,5.10b YDS PG13,"Trad, 180 ft (55 m)","2,442 total · 15/month",2007-09-23
https://www.mountainproject.com/route/106061921/serpent-face,Serpent Face,5.10c YDS PG13,"Trad, 110 ft (33 m)","2,729 total · 17/month",2007-11-14
https://www.mountainproject.com/route/106175266/serpentine-crack,Serpentine Crack,5.8 YDS,"Trad, 200 ft (61 m), 2 pitches","4,972 total · 32/month",2008-06-02
https://www.mountainproject.com/route/106518748/holthouse-to-hell,Holthouse to Hell,5.11- YDS,"Trad, 220 ft (67 m), 2 pitches","2,882 total · 20/month",2009-08-16
https://www.mountainproject.com/route/113625416/holthouse-in-a-haulbag,Holthouse In A Haulbag,5.11 YDS PG13,"Trad, 130 ft (39 m)",492 total · 11/month,2017-09-24
https://www.mountainproject.com/route/106937254/cryin-in-the-rain,Cryin' in the Rain,5.9 YDS,"Trad, 150 ft (45 m)",759 total · 6/month,2010-10-25
https://www.mountainproject.com/route/106736064/dirty-black-nightmare,Dirty Black Nightmare,5.11d YDS,"Trad, 160 ft (48 m)",355 total · 3/month,2010-04-18
https://www.mountainproject.com/route/106031071/black-streak,Black Streak,5.10a/b YDS,"Trad, 160 ft (48 m)",486 total · 3/month,2007-09-23
https://www.mountainproject.com/route/106009080/clean-green-dream,Clean Green Dream,5.9 YDS,"Trad, 140 ft (42 m)","6,436 total · 39/month",2007-08-15
https://www.mountainproject.com/route/106135414/walking-dread,Walking Dread,5.10d YDS,"Trad, 140 ft (42 m)",548 total · 3/month,2008-04-04
https://www.mountainproject.com/route/106031075/bienvenidos,Bienvenidos,5.10a/b YDS,"Trad, 100 ft (30 m)",660 total · 4/month,2007-09-23
https://www.mountainproject.com/route/107169489/unknown-left-of-baby-cakes,Unknown (Left of Baby Cakes),5.10+ YDS,"Trad, Sport, 90 ft (27 m)",475 total · 4/month,2011-06-11
https://www.mountainproject.com/route/106006533/baby-cakes,Baby Cakes,5.8 YDS,"Trad, 90 ft (27 m)",630 total · 4/month,2007-08-10
https://www.mountainproject.com/route/117310663/areted-development,Areted Development,5.8 YDS,"Trad, 70 ft (21 m)",326 total · 15/month,2019-07-05
https://www.mountainproject.com/route/106243968/dung-alley,Dung Alley,5.8 YDS,"Trad, 100 ft (30 m)",427 total · 3/month,2008-09-02
https://www.mountainproject.com/route/106031090/summer-dreams,Summer Dreams,5.7 YDS,"Trad, 180 ft (55 m)",601 total · 4/month,2007-09-23
https://www.mountainproject.com/route/106859996/rite-of-summer-dreams,Rite of Summer Dreams,5.7 YDS,"Trad, 80 ft (24 m)",550 total · 4/month,2010-08-16
https://www.mountainproject.com/route/113176414/jug-or-not,Jug or Not,5.9+ YDS PG13,"Sport, 30 ft (9 m)",749 total · 16/month,2017-06-18
https://www.mountainproject.com/route/113405896/fine-little-line,Fine Little Line,5.11a YDS,"Sport, 50 ft (15 m)",502 total · 11/month,2017-07-30
https://www.mountainproject.com/route/113405848/threshold,Threshold,5.10a/b YDS,"Sport, 50 ft (15 m)",579 total · 13/month,2017-07-30
https://www.mountainproject.com/route/115334677/doctor-yousufs-gang,Doctor Yousuf's Gang,5.10a/b YDS,"Sport, 60 ft (18 m)",485 total · 16/month,2018-09-19
https://www.mountainproject.com/route/106525390/suprise-suprise,Suprise-Suprise,5.8 YDS,"Trad, 175 ft (53 m)",512 total · 4/month,2009-08-24
https://www.mountainproject.com/route/117278006/mamma-gnamma,Mamma Gnamma,5.10 YDS PG13,"Trad, TR, 70 ft (21 m)",297 total · 14/month,2019-06-28
https://www.mountainproject.com/route/118002853/explosive-testimony,Explosive Testimony,5.7 YDS PG13,"Trad, TR, 45 ft (14 m)",268 total · 15/month,2019-11-06
https://www.mountainproject.com/route/118002963/lose-the-ego,Lose the Ego,5.4 YDS,"Trad, TR, 45 ft (14 m)",280 total · 16/month,2019-11-06
https://www.mountainproject.com/route/118871877/king-crack,King Crack,5.9 YDS,"Trad, 60 ft (18 m)",209 total · 19/month,2020-05-14
https://www.mountainproject.com/route/118871898/queen-crack,Queen Crack,5.10- YDS PG13,"Trad, 60 ft (18 m)",256 total · 23/month,2020-05-14
https://www.mountainproject.com/route/118871929/unnamed,Unnamed,5.9 YDS,"Sport, 60 ft (18 m)",182 total · 16/month,2020-05-14
https://www.mountainproject.com/route/118871941/unnamed,Unnamed,5.9 YDS,"Sport, 50 ft (15 m)",172 total · 15/month,2020-05-14
https://www.mountainproject.com/route/106627907/back-of-jack,Back of Jack,5.10- YDS,"Sport, 60 ft (18 m)",485 total · 4/month,2009-12-13
https://www.mountainproject.com/route/106627897/eyes-that-lie,Eyes That Lie,5.11b YDS PG13,"Trad, Sport, 60 ft (18 m)",410 total · 3/month,2009-12-13
https://www.mountainproject.com/route/105995958/surface-tension,Surface Tension,5.11- YDS PG13,"Trad, 190 ft (58 m), 2 pitches","1,607 total · 10/month",2007-07-18
https://www.mountainproject.com/route/105993815/yikes-dikes,Yikes Dikes,5.8 YDS,"Trad, 200 ft (61 m)","4,100 total · 24/month",2007-07-14
https://www.mountainproject.com/route/106354987/rainy-daze,Rainy Daze,5.12a/b YDS,"Sport, 50 ft (15 m)",589 total · 4/month,2009-02-09
https://www.mountainproject.com/route/106009077/zig-zag-man,Zig Zag Man,5.9 YDS,Trad,"1,367 total · 8/month",2007-08-15
https://www.mountainproject.com/route/106154656/airy-scary,Airy Scary,5.11a YDS PG13,"Trad, 130 ft (39 m)","1,095 total · 7/month",2008-05-02
https://www.mountainproject.com/route/106742587/agent-orange,Agent Orange,5.9 YDS,"Trad, 80 ft (24 m)",406 total · 3/month,2010-04-25
https://www.mountainproject.com/route/106135703/unknown-south-face-left,Unknown (South Face Left),5.10- YDS,"Trad, 80 ft (24 m)",606 total · 4/month,2008-04-05
https://www.mountainproject.com/route/106156888/unknown-south-face-middle,Unknown (South Face Middle),5.9 YDS,"Trad, 80 ft (24 m)",437 total · 3/month,2008-05-05
